"","combined_pvalue","adjusted_pvalue"
"Cd302",0.0377903154101337,1
"Ccdc61",0.259316957062647,1
"Clic5",0.483506655022232,1
"Hdac8",0.868975731771174,1
"Gcc2",0.462511431042124,1
"Morc2a",0.222074937265812,1
"Kdm4b",0.00598356229747588,0.527920902352636
"Apba3",0.237901410725575,1
"Stk3",0.534999779904808,1
"Tecpr1",0.431184869981972,1
"Atp13a1",0.588723359803781,1
"Ddx41",0.826239317989062,1
"Slc35b3",0.100084556432135,1
"Ibtk",0.0254922494703769,1
"Slco5a1",0.744331104268212,1
"Akt2",0.00376135298354502,0.368759578393841
"Ctsh",0.0121352308721268,0.912776259328653
"Kansl1l",0.152813061888478,1
"Gng11",0.0607119174296752,1
"Rab35",0.802035111215738,1
"Frmd4a",0.442848076656265,1
"Rpp21",0.44991215436896,1
"Kbtbd11",0.04122931919833,1
"Ccnc",0.376804584793194,1
"Msn",0.0935400545638209,1
"Rab11fip3",0.80028318083401,1
"Mnt",0.0172955070215501,1
"Gls2",0.451502952189489,1
"Wdr83",0.54481285652377,1
"Neurod1",0.0182679672529917,1
"Crtac1",0.585622741083625,1
"Kcnc3",0.605258210744473,1
"Cad",0.913454945880705,1
"Kat6a",0.231671731031874,1
"F3",0.315183931759423,1
"Slc6a15",0.54499144576807,1
"Lrp3",0.341261287051965,1
"Nicn1",0.235873864230533,1
"Gnpnat1",0.388913286549355,1
"Tox4",0.61484695355043,1
"Traf3",0.194405361822778,1
"Dolk",0.400867569439406,1
"C77370",0.00968713769861251,0.767939888379282
"Pdrg1",0.101994990864654,1
"Tanc1",0.175214697304804,1
"Rbm22",0.196208713904093,1
"Mrpl16",0.863221228993544,1
"Coq10a",0.188858892364502,1
"Fam181b",0.0247749367774333,1
"Dnmt3a",0.834922482313213,1
"Glis2",0.65592773254883,1
"Aldh18a1",0.0278867231155751,1
"Wipf1",0.195562333826932,1
"Ap4b1",0.356868286552988,1
"Zfp346",0.402303393731017,1
"Ythdf2",0.377976046595885,1
"Morc3",0.560016794767811,1
"Mafb",0.576755042551245,1
"Pex19",0.348448053764026,1
"Slc18b1",0.153495075120966,1
"Cyp2f2",0.473756932300554,1
"Sox17",0.382284823278235,1
"Zfp800",0.156266053825623,1
"Ano3",0.321761815636294,1
"Sox9",0.0316665269636376,1
"4930430F08Rik",0.0960165289082519,1
"Pcnxl4",0.694214093795393,1
"Dnajc18",0.836508418499302,1
"Ipo9",0.861808030081956,1
"Ngdn",0.280863512038549,1
"Psmg3",0.114427987596823,1
"Mapkbp1",0.0325414277782838,1
"Spr",0.530944079617788,1
"Raly",0.0141077736487685,1
"Tbkbp1",0.00607575716181813,0.533526557770823
"Crim1",0.567983284339519,1
"Il18bp",0.240328631877995,1
"Lcat",3.67472718920681e-12,3.25759660665308e-09
"E130309D02Rik",0.690178392336745,1
"Ppdpf",0.651541677072796,1
"Enpp4",0.186739387321612,1
"1500011K16Rik",0.73540298927274,1
"Med16",0.22122840147775,1
"Anapc16",0.17024009524074,1
"Hs3st5",0.120856623474193,1
"Erf",0.246372974675911,1
"Zmym5",0.690056567825074,1
"Sestd1",0.368137769624934,1
"Gtdc2",0.638244018707969,1
"Pip4k2c",0.497831117713545,1
"Shc4",0.014762894005827,1
"Kansl2",0.533854694488555,1
"Prickle2",0.156745762065752,1
"Gm15612",0.28813985062031,1
"Golph3l",0.897935750328695,1
"Zfp687",0.953661713216552,1
"Myo1b",0.294868258199397,1
"Scarb2",0.878794449276373,1
"Rbl2",0.502809674241383,1
"Fam96b",0.86832536644968,1
"Gpr12",0.0943149547362718,1
"Lonp1",0.189929134842232,1
"Nell1",0.553452578019434,1
"Sidt1",0.212977447633424,1
"Rnase4",0.568183904132971,1
"Erlin1",0.90857649628992,1
"Ap2a1",0.00376691835966481,0.368759578393841
"Fastkd2",0.818413757398305,1
"A330021E22Rik",0.0139085360311625,1
"Ddx18",0.772223738637951,1
"Hlcs",0.586282696651431,1
"Smpd3",0.418467071142539,1
"Prkag1",0.507999613774471,1
"Pdik1l",0.911337365455118,1
"Dcn",1.16743876710235e-06,0.0003318060548074
"Wtip",0.177131631530329,1
"Btrc",0.544043826374512,1
"Ulk2",0.823577653066122,1
"Nck2",0.162857532382112,1
"Lias",0.407020733487327,1
"Rnf19b",0.429837719729685,1
"Ppp2r5d",0.305156052521561,1
"Kdelr1",0.323091434782963,1
"Mogs",0.647760324943428,1
"Ptchd4",0.0786132653785789,1
"Tiparp",0.477696766422429,1
"Atp10a",0.286764670716164,1
"Ap3s1",0.211353227427036,1
"Mipep",0.38648507794304,1
"Atxn3",0.201588323684279,1
"Gtf2h2",0.768869797157779,1
"0610012G03Rik",0.811415104603992,1
"Pdzrn4",0.542249895944856,1
"Iws1",0.428000800992145,1
"AA414768",0.0159426722950119,1
"Atp7a",7.93691830737742e-05,0.0142300560245103
"Tmem164",0.258689844354246,1
"Morn2",0.292392270136736,1
"Nlrp10",0.385321264095909,1
"Sart3",0.243403174867121,1
"Pxmp4",0.392489480126562,1
"Ubr2",0.386285270531917,1
"Rnmt",0.876607444185714,1
"Kcnj12",4.42717558911676e-05,0.00858513265366201
"Pitpnc1",0.000200101136733022,0.0313474899824579
"Mast4",0.457418535122706,1
"Aim1",0.00040633858935496,0.0573791791958087
"Papd4",0.195246642203434,1
"Ube2q2",0.0717952637346521,1
"Smox",0.360795789377656,1
"Cops6",0.516955873332499,1
"Saysd1",0.940660934688469,1
"Ddx27",0.215826620437879,1
"Fbxl22",0.51645785853063,1
"Med6",0.594701940561626,1
"2700050L05Rik",0.777751923740331,1
"Copb1",0.688627570549447,1
"Itpr3",1.94079287744731e-05,0.00412916875703319
"Gnptab",0.472797198409945,1
"Echs1",0.367707662588439,1
"Nup35",0.189646536492987,1
"Trip11",0.0479095486411381,1
"Wdr43",0.582527533262429,1
"Gas2l3",0.239594915250475,1
"Cenpb",0.235262300552282,1
"Tbc1d19",0.950292281767766,1
"Vps37b",0.489470574315719,1
"Atg2b",0.534522586844435,1
"Srrt",0.0401161569090018,1
"Csrp1",0.0248152215862278,1
"Tcf7l2",0.607409581413795,1
"Trim24",0.539943424524494,1
"Nfkbia",0.618188430829529,1
"Gapvd1",0.952857991179978,1
"Tbx21",0.00286253490224192,0.297153784440608
"Gatad2a",0.0535261571329351,1
"Crls1",0.527274817836665,1
"Gpc5",0.662901665298499,1
"Ankrd33b",0.00080659833124247,0.103915652280776
"Slc35f1",5.5034023745959e-06,0.00133343879967048
"Myo9b",0.157398692774322,1
"Ercc2",0.0134646999603694,0.989454524337818
"Pou2f1",0.0954402590240876,1
"Vwa8",0.0434734565565305,1
"Bub3",0.468995549517827,1
"Smarcal1",0.731530541826427,1
"Prmt3",0.716833992292195,1
"Etl4",0.000360353811011238,0.0518025152139958
"Zfp938",0.3613293528881,1
"Zfp827",0.411954789984568,1
"Tgfbrap1",0.589629811241295,1
"Qser1",0.690340052881186,1
"Herc4",0.159792383345318,1
"Fmod",0.0534091615230874,1
"Mrps16",0.710852370732476,1
"Fgfr1",2.34825980882647e-08,9.60785066909638e-06
"Rae1",0.0992881934824809,1
"Ing3",0.189195551569329,1
"Ccdc23",0.507050596726602,1
"Wipi2",0.597684454352302,1
"Sf3b4",0.167592221201528,1
"Ankle2",0.326165583805338,1
"Serping1",3.17469100702961e-05,0.00638926976300971
"Rap1gap2",0.0647539326041465,1
"Ctla2a",0.864405107992625,1
"Fmn2",0.127023939611794,1
"Tmem181a",0.38832645332229,1
"Pcif1",0.684596583674173,1
"Tmem248",0.59994278545198,1
"Cdk5rap1",0.802920061758885,1
"6030458C11Rik",0.511320350063216,1
"Tbpl1",0.00153490240687221,0.181807510780847
"Memo1",0.19318039820613,1
"Dcp1a",0.528995222314592,1
"Unk",0.304005269065956,1
"Cobl",0.563466568926109,1
"Phc2",0.278864385298273,1
"Ubxn1",0.627670328768684,1
"Ptprf",0.00471550647132407,0.441130173509437
"Rpl24",0.528701405321641,1
"Ssh2",0.918563321067796,1
"Cetn4",0.000692089860653389,0.0910536883892789
"Pdgfrb",0.262508424402176,1
"Tpgs1",0.78067777531668,1
"Ttc19",0.70958311620835,1
"Bzrap1",0.000138889066885528,0.0230856195078441
"Cntnap1",0.000452822806398245,0.0632238664123503
"1110007C09Rik",0.49352037947946,1
"Igflr1",0.870488954997783,1
"Plod1",0.000798671018620356,0.103013176635555
"Prpsap1",0.00280902121764781,0.293233772895092
"Pcbd2",0.301782064151523,1
"Mgat4b",0.763937527606392,1
"Cdc42bpa",0.599127102260698,1
"Psmc2",0.10650544748048,1
"Exoc5",0.767547314252374,1
"Pdk3",0.0357747516634593,1
"Mllt1",0.759787184830025,1
"Il1rap",0.561752954632752,1
"Il13ra1",0.463754665719433,1
"Stag2",0.380718708484989,1
"Timm22",0.985013371679599,1
"Fkbp9",0.475227829536472,1
"Faah",0.201856881995998,1
"Nxpe3",0.279732903616178,1
"Plin2",0.00361232132453038,0.358018282794232
"Ints10",0.25020195398812,1
"Fhod3",0.627413709350195,1
"Sh3gl1",0.438712206195579,1
"Yae1d1",0.425066612111214,1
"Fhdc1",0.44453999464724,1
"C2cd2l",0.0605197308101509,1
"Psmd12",0.287214529118826,1
"Gpr146",0.544738858485051,1
"Tmub1",0.470167308934857,1
"Pdxdc1",0.489074876680887,1
"Dok3",0.274429325897601,1
"Angptl2",0.503086317143893,1
"Atp13a4",0.283764926703534,1
"Rnf38",0.0798743520574944,1
"Rpl36al",0.156110417967789,1
"Jph4",3.31014307630717e-08,1.31577973217285e-05
"2810013P06Rik",0.678282315501341,1
"Psmd6",0.0903082529212577,1
"Faim",0.275972968756645,1
"Cep41",0.935944303721982,1
"Srgn",0.0280256961717624,1
"Ift20",0.203816448118014,1
"Pigb",0.698456545875652,1
"Klhl13",0.310905103075995,1
"Itsn2",0.744922062263929,1
"Actr1b",0.856709529043431,1
"Arf5",0.00848058898215914,0.69904643806246
"Wee1",0.374640409222519,1
"Magt1",8.74795378358328e-08,3.13180441681938e-05
"Tmem175",0.542496701961877,1
"Gpr19",0.645551702659217,1
"St6galnac5",0.567733044188622,1
"Tsen54",0.247598345507344,1
"Nop14",0.0562810748143026,1
"Usp21",0.168258734070566,1
"Sc5d",0.579310755715037,1
"Gas6",0.455005939300877,1
"Polr1b",0.3244892541304,1
"Tmem163",1.475731842282e-07,5.02546613660387e-05
"Rab8b",0.264132522175956,1
"Dcaf13",0.861357572144359,1
"Tgfa",0.182048769975676,1
"Avpi1",0.000579304697326699,0.0783375074544078
"Slc30a7",0.0247282532169378,1
"Ndufb7",0.730950077618378,1
"Smcr7",0.410978732362617,1
"Thoc5",0.352610417426062,1
"Rfwd2",0.176507783782146,1
"Rc3h2",0.449877547921791,1
"Ccdc115",0.756010715281711,1
"Zfp36l1",1.18265110232718e-06,0.000333583223708765
"Prr5l",0.805302987351513,1
"Col24a1",0.285159088886685,1
"Rnf185",0.0296391195937852,1
"Rabl6",0.505889646407946,1
"Sugp2",0.855966427941673,1
"Mrpl36",0.212180067125371,1
"Mtx1",0.693195675426887,1
"Slc27a4",0.131618757723073,1
"Pdia4",0.00324309614847956,0.328120600274853
"Ahdc1",0.307886381613357,1
"Gm12657",0.720610481548181,1
"Tsta3",0.506339666125931,1
"Ppif",0.276354108102984,1
"Ccdc92",0.0939005130815292,1
"Blvra",0.0468501080515223,1
"Cyp2j6",1.61935992115669e-07,5.43177659220288e-05
"Faf1",0.460015856389448,1
"Klhdc9",0.857740963312952,1
"Rchy1",0.595894909631216,1
"Micall1",0.090104888755344,1
"Dpm2",0.190767510145707,1
"Dnajb4",0.537604569275283,1
"Zfp142",0.771351054262288,1
"BC029214",0.0167821574445159,1
"Exosc8",0.902156137343816,1
"Usp34",0.0259507430306518,1
"Btaf1",0.0145629391336634,1
"Adam17",0.0401869095405487,1
"Pcyt1a",0.227783343310585,1
"Akr1c18",0.771160333953641,1
"Ap3m2",0.0580950401797778,1
"Tnfaip1",0.61340930904405,1
"L1cam",0.26307660407202,1
"Scn1a",0.104691749996467,1
"Hdac9",0.229924007449603,1
"Kdm4c",0.716344921123932,1
"Sema5a",0.585607360517194,1
"Paqr7",0.391687958445345,1
"Snapc5",0.464104626666197,1
"Rbms1",0.208351539312717,1
"Asic4",0.0692346063437264,1
"Mrps5",0.433732015354227,1
"Ssx2ip",0.165492940502748,1
"Zic3",0.130414991535355,1
"Trip4",0.139371919111941,1
"Cdc26",0.134897498171909,1
"Nipbl",0.00435373760430391,0.413521101094883
"Agfg2",0.595891751242925,1
"Snrpd1",0.433434077430375,1
"Cntfr",0.000274823959439618,0.0412041600912681
"Ncoa7",0.505975768704781,1
"Appbp2",0.126642180448182,1
"Lzic",0.724482051250959,1
"Tor1a",0.641077708128649,1
"Myl9",0.145263109431474,1
"Abhd14a",0.45527663724069,1
"Trmu",0.403978912853414,1
"Ankrd27",0.744111560042879,1
"Gba2",0.239709462487392,1
"Ggact",0.151649848191491,1
"Phf5a",0.0279971299217209,1
"Cpne3",8.89421691489534e-05,0.0156450421665854
"AI464131",0.272509898151634,1
"Bcl2l11",0.588875433390209,1
"Laptm5",0.444754100293908,1
"Ptpn3",0.0496757105327049,1
"Pcsk1",0.35633539873646,1
"Znhit6",0.164290264371627,1
"Acsl1",0.358551566219798,1
"Hebp1",0.68302934181835,1
"Lmo7",0.609553149562513,1
"Eif2b5",0.971663798717351,1
"Gm5918",0.72999251316081,1
"Taf11",0.194202192385841,1
"Ttll1",0.168564103913978,1
"Fcho2",0.0898927505636173,1
"Trmt2b",0.0927709972842647,1
"Vash2",0.12204599006318,1
"Med17",0.119770163022025,1
"Snrpb",0.54076333929308,1
"Gnpat",0.508022452019664,1
"Sccpdh",0.340790807160345,1
"Zfp945",0.369808069361977,1
"Pycrl",0.486178649116355,1
"5830418K08Rik",0.238113150506461,1
"Zzef1",0.359049522029727,1
"Bax",0.259470303463047,1
"Rrp7a",0.0359810233297327,1
"Psmg2",0.230702246537296,1
"Ankra2",0.425908709750439,1
"Adck3",0.0600283245700755,1
"Pcdhb18",0.525794022857094,1
"Ube2z",0.543375453385022,1
"Mical3",0.254934379708192,1
"Sult1a1",0.645219438015398,1
"4931406P16Rik",0.538509106757447,1
"Pmpca",0.080063593457151,1
"Mfap2",0.788072776382476,1
"Sla2",0.337951087385218,1
"2700049A03Rik",0.460378516287674,1
"Nkap",0.634043039855567,1
"Fam53b",0.912604987022871,1
"Eea1",0.316611794375334,1
"Nob1",0.836345471624073,1
"Hbs1l",0.332137006499067,1
"Rras",0.346326396693884,1
"Timm8a1",0.391516663975929,1
"Prkab1",0.555473429325981,1
"Igf2",0.000915909127424785,0.116123261430022
"Klhl20",0.874497236541191,1
"Pcdh1",0.569841650468498,1
"Coq9",0.650813104528952,1
"Mpdu1",0.170812142588602,1
"Them4",0.302283791878595,1
"Dek",0.270815399121859,1
"Mccc2",0.242806779419576,1
"Ndfip1",0.657812228722231,1
"Cxcl5",0.0993024950126515,1
"Gm16381",0.0248827226574448,1
"Grik1",0.72025262520881,1
"Cav1",1.95134464142654e-10,1.25988418198744e-07
"Wdr12",0.654153097743067,1
"Ilvbl",0.219530059451262,1
"Yipf1",0.873967193383836,1
"Arvcf",8.12891287715889e-06,0.00189953508137145
"Sh2b1",0.545957386060324,1
"Trit1",0.120152824950451,1
"Farsb",0.716648354134652,1
"Zdhhc21",0.890437180689508,1
"Sos1",0.0873368988270325,1
"Chst8",0.232522485892247,1
"Slc14a1",0.595089903867087,1
"Mrpl44",0.381056551030463,1
"Btbd6",0.346470593158875,1
"Tor1aip2",0.238327735317879,1
"Sirt7",0.241684377598838,1
"Zbtb24",0.897107161960971,1
"Prpf31",0.891659579458181,1
"Slc25a45",0.754254043301375,1
"Slc25a27",0.550166384589743,1
"Gfpt1",0.104612967743588,1
"Prep",0.067876216314479,1
"Edc3",0.249127124628838,1
"Gm16039",0.47227793002946,1
"2610017I09Rik",0.747617046173061,1
"Rwdd2a",0.909966569583843,1
"Dock11",0.543606730783859,1
"Akr7a5",0.510424531572004,1
"Entpd6",0.21653095606032,1
"Zfp518a",0.458006310866654,1
"Ube2d1",0.666901418019834,1
"Wdr3",0.148561721954258,1
"Cdkn2aip",0.528847762087067,1
"Rhoj",0.224183688989884,1
"Tac2",0.645593033964515,1
"Ddhd2",0.722182985153033,1
"Prkag2",0.139086456755605,1
"Trim67",0.437928042285418,1
"Cnot8",0.229517651108086,1
"Trim32",0.016991503903152,1
"Gm14378",0.432490498355858,1
"Rab26",0.00456519484070095,0.429756178896327
"Prkcdbp",0.0421879708421781,1
"Rorb",0.419816395908797,1
"Crlf2",0.46142512539164,1
"Dbndd2",0.287760017310727,1
"Agps",0.76397914208476,1
"Fabp3",0.0154614065959114,1
"Ulk1",0.439980776491423,1
"Bola1",0.141183380814069,1
"Mzt2",0.292215448259548,1
"Bcl2l1",0.11975231508349,1
"Cnst",0.835276992510059,1
"Ift74",0.670871788125881,1
"Atp2b4",0.833168858345439,1
"Zfp248",0.83895431700668,1
"Eif1ad",0.905107633707077,1
"Usp45",0.918760415690444,1
"Snx14",0.00499410361281677,0.460634170730774
"Cacna1h",0.032913470879258,1
"Gtf2h3",0.526621220810176,1
"Rbm33",0.921609315694886,1
"Il33",0.191911200679727,1
"Ube4a",0.0749791530409905,1
"Esco1",0.113351230304624,1
"Cyb561a3",0.332820657631453,1
"Smad4",0.750000598844727,1
"Pde2a",0.88503795248956,1
"Tmem117",0.332970247084524,1
"Anxa6",0.0264695386299019,1
"Pard3",0.998582898011637,1
"Ptpn4",0.00101855559123254,0.127117238053534
"Prr18",0.023301686013231,1
"Fam92a",0.162759952055858,1
"Mex3d",0.912230448895245,1
"Mfsd11",0.333064290976938,1
"Tmem44",0.498238611658301,1
"Fam20b",0.0612773041471739,1
"Cdipt",0.152689123381069,1
"Galnt16",1.39992597741889e-06,0.000389945080961696
"Cpeb2",0.0624891781334162,1
"Thsd7b",0.967318264684128,1
"Anapc1",0.139493585439327,1
"Hist3h2a",0.0220996326652668,1
"Nxt2",0.43999668047503,1
"Stx5a",0.334399457328857,1
"Wdr76",0.0488823016267677,1
"Nab1",0.39849768791153,1
"Kat7",0.00997916752935013,0.783858123542214
"Trip10",0.00467601559541775,0.438169800532782
"Smim12",0.347124140792612,1
"Maml1",0.92690148171246,1
"Scrn3",0.101664486510405,1
"Vav3",0.449376699900214,1
"Lrrc28",0.730208669184297,1
"Tpd52l1",0.668842993233456,1
"Ptges2",0.632684877845071,1
"Ppfibp1",0.0836939715196917,1
"0610030E20Rik",0.795151738864458,1
"Cyth3",0.0380225321473019,1
"C130030K03Rik",0.402343080839805,1
"Npepps",0.778457960733029,1
"Bloc1s6",0.818132042754099,1
"Fgfbp3",0.74269469341834,1
"Lrrn1",0.00251231117021122,0.267510410288743
"Trim27",0.449498336130384,1
"Gzf1",0.921734850853378,1
"Opcml",0.305367686356601,1
"Arhgef3",0.0145515411017067,1
"Tmem141",0.411861857538726,1
"Amigo1",0.0729329241093897,1
"Sp7",0.696919769308865,1
"Celsr2",0.0147369735365245,1
"Srm",0.838899757914709,1
"Ybx3",0.160225484571713,1
"Rsbn1l",0.522123433715527,1
"Ngef",0.270499521834711,1
"Phf14",0.165160920635159,1
"BC048403",0.885284747191107,1
"Thbd",0.00235362120636212,0.254248720496409
"Cnnm4",0.280114198094121,1
"Arid1b",0.544143693376324,1
"Galnt14",0.798437938073859,1
"Gm3219",0.900550725514036,1
"Optn",0.691671506617996,1
"Bag4",0.886798986500095,1
"Mmp17",0.0396557599476155,1
"Crtc2",0.487805410324928,1
"Tlk2",0.81918419534457,1
"2610002M06Rik",0.481695706640977,1
"Ift81",0.587480505878696,1
"Hddc3",0.111213100627163,1
"Ap1ar",0.873850435148243,1
"Ing2",0.279609392327491,1
"4930414L22Rik",0.743561293394525,1
"Cecr6",0.340323021827055,1
"R3hdm4",3.09282046084824e-08,1.24266097623241e-05
"G6pc3",0.33091924130625,1
"Rrm1",0.270256011841604,1
"Ficd",0.624757921999926,1
"Pet112",0.885391468963911,1
"Map10",0.515462981123009,1
"Rce1",0.167955955680086,1
"Dennd6b",0.12385032485532,1
"Eif1a",0.434904630191706,1
"Ralyl",0.674896409597485,1
"Fbxo2",0.14258354961569,1
"Tmem63a",0.159097450093131,1
"Slc15a2",0.342100962749324,1
"Dusp7",0.454848993878836,1
"Lsm11",0.42838334560283,1
"Nek3",0.738738418685872,1
"Srsf12",0.843194199474097,1
"Slc39a9",0.311434769609249,1
"Pign",0.180585681750412,1
"Mlycd",0.10732695943171,1
"Dab2",4.77611128091304e-07,0.000147778067001694
"Arl15",0.552011965654163,1
"Dnaja3",0.578280691831037,1
"Ap5m1",0.172965399012038,1
"Cyb5d2",0.472542445337074,1
"Acin1",0.0219248829713919,1
"Disp2",0.287596039999043,1
"Lrrtm2",0.326896688196057,1
"Cnpy2",0.207880253236281,1
"Arc",2.3895847494626e-06,0.000625082455066492
"Kctd13",8.29299777732606e-06,0.00191781700251381
"Acap3",0.247260675040484,1
"Lef1",0.00672904985426181,0.582243836514439
"Slc25a1",1.21740268960169e-05,0.00271418394597092
"Arnt",0.724497822982095,1
"Nt5e",0.474280998309059,1
"Mrps28",0.451351204662364,1
"Gtf3c5",0.230334190085992,1
"2810403A07Rik",0.329895839453283,1
"Fam136a",0.0727477701599138,1
"BC048943",0.00193377638210557,0.217739552450463
"Adck2",0.00182700220384818,0.208630061840983
"Eaf1",0.387674118297697,1
"Brms1",0.295328706989762,1
"Yif1a",0.628870926356056,1
"Las1l",0.590411619988295,1
"Tfg",0.600184690184219,1
"Pknox1",0.596553660661811,1
"Eif2ak1",0.780923658333734,1
"Chp1",0.616281545212516,1
"D15Ertd621e",0.319548494646286,1
"Hist3h2ba",7.01806788666604e-06,0.00166432985654938
"Uchl5",0.909131305357605,1
"Wrb",0.388373162759551,1
"Psmd13",0.507955807484709,1
"Ypel1",0.0205236167251333,1
"Sugp1",0.546850350564223,1
"Rad23a",0.301945279916276,1
"Abcg4",0.513378583570006,1
"Sclt1",0.836147897888328,1
"Peo1",0.215294393795381,1
"C2cd5",0.128579446468335,1
"Tef",0.691404067791091,1
"Esyt3",0.0752612245295006,1
"Tdrd3",0.655503638069546,1
"Zw10",0.545872993967272,1
"Ift43",0.0448763211451731,1
"Ppp6r1",0.667732762775152,1
"Cep192",0.336803178216871,1
"Gm561",0.751296601345363,1
"Hecw2",0.0426840439002787,1
"Zfyve27",0.537692256799687,1
"Ahsa2",0.725234779705207,1
"Rab15",0.82682811320177,1
"Fibp",0.0717239784238283,1
"Scaf1",0.0810194913766272,1
"Rnf40",0.803330976193096,1
"Mad2l2",0.122566021409629,1
"Naga",0.0224037625934099,1
"Lsm6",0.129977422649786,1
"Tmem205",0.459585287064435,1
"Megf11",0.043464719703736,1
"1110051M20Rik",0.194083687008913,1
"Arhgef17",0.0270530930853402,1
"Calb1",0.00248048479464047,0.26538649386123
"Smg9",0.0726133030326186,1
"Isyna1",0.0726185062425183,1
"Pcdhb20",0.58734372297785,1
"Tug1",0.0532614708023184,1
"Traf3ip1",0.73190764201672,1
"Krit1",0.794582088058206,1
"Cog7",0.761259522758609,1
"Thoc2",0.0376937075944677,1
"Fam173a",0.173658704725257,1
"Ruvbl1",0.699219089311606,1
"Mlst8",0.63339328141624,1
"Alg9",0.360470731680595,1
"Zfp444",0.580246322756242,1
"Vps33b",0.446243051264254,1
"Armcx5",0.157426510661327,1
"Dcaf12l1",0.045466233930051,1
"Gpatch11",0.42720789627794,1
"Cd53",0.922018133224496,1
"Ankrd12",0.980693036409408,1
"Zcrb1",0.881498239202227,1
"Msantd3",0.765517738165837,1
"Mad2l1bp",0.634562831789329,1
"Ric8b",0.152573358303667,1
"Hivep3",0.176590786511115,1
"Ttc30b",0.862460356309618,1
"Mllt10",0.0189013161367671,1
"Zfp655",0.091119538792294,1
"Rfc5",0.112122565349263,1
"Mettl22",0.791061852438288,1
"Grhpr",0.179911415335805,1
"Rasd2",0.00227028844740385,0.247641729778248
"Esd",0.621329375828378,1
"Tars",0.807042063090774,1
"Npr2",0.445650190639141,1
"Pgr",0.487490008772538,1
"Mms19",0.107504776124012,1
"Fastk",0.0913855711930118,1
"Luzp1",0.787838758485882,1
"Exph5",0.0137371163097997,1
"Anapc10",0.460464708702962,1
"Cdc27",0.181196490624346,1
"C2cd3",0.802185124709661,1
"Nutf2",0.647554696325514,1
"Ppm1d",0.418422853415331,1
"Rsl24d1",0.618268626021569,1
"Snhg9",0.904675887411848,1
"Pik3c2a",0.00360481425640224,0.357591550027581
"Foxj1",0.127984334848013,1
"Gm16515",0.321611581815322,1
"Egln2",0.454024301064761,1
"Wdpcp",0.615082294970788,1
"Cox17",0.517224886524979,1
"Arhgef4",0.187957592135621,1
"Nrd1",0.0114382148833928,0.870311940302765
"Plcb4",0.140835889320354,1
"Rwdd1",0.280579380033874,1
"Fam120c",0.0147730099859955,1
"Mpp3",0.384321856341316,1
"Gadd45gip1",0.830049435845877,1
"Plcxd3",0.0232329459074937,1
"Arhgdib",0.190359441776233,1
"Mbtps2",0.355610430990105,1
"Rps19-ps3",0.144418780044105,1
